Model,MAE,RMSE,r2,R
LSTM-1h,6.020066989632885,7.918656196817401,-0.7472901779797452,0.7553734437613783
LightGBM-1h,4.829913232343279,7.058018317202937,0.42563359516667576,0.7775093576460798
LSTM-TSLightGBM-1h,4.8507026505365225,7.031754693493265,0.3938609997995499,0.7786556021198299
